"image","xmin","ymin","xmax","ymax","label"
"personai_icartoonface_dettrain_01219.jpg",401.8458197611292,177.19157018813314,439.828990228013,217.22051374819102,"left-eye"
"personai_icartoonface_dettrain_01220.jpg",466.21824104234526,364.4049831081081,487.62106406080346,373.62922297297297,"right-eye"
"personai_icartoonface_dettrain_01224.jpg",194.54071661237785,112.59121621621622,238.25461454940282,149.85684121621622,"right-eye"
"personai_icartoonface_dettrain_01224.jpg",283.38219326818677,100.50506756756758,325.9066232356135,137.42863175675677,"left-eye"
"personai_icartoonface_dettrain_01224.jpg",623.0114006514658,151.52533783783784,661.6938110749186,188.62373310810813,"right-eye"
"personai_icartoonface_dettrain_01224.jpg",705.6927252985885,155.80489864864865,747.6243213897936,198.27364864864865,"left-eye"
"personai_icartoonface_dettrain_01226.jpg",242.92691368078175,229.5550847457627,327.7868485342019,285.62235169491527,"right-eye"
"personai_icartoonface_dettrain_01226.jpg",373.10423452768725,214.82521186440678,441.95236156351785,269.1181144067797,"left-eye"
"personai_icartoonface_dettrain_01228.jpg",246.0298588490771,341.42609797297297,256.1156351791531,351.1710304054054,"right-eye"
"personai_icartoonface_dettrain_01228.jpg",254.06731813246472,341.5515202702703,262.5114006514658,350.21706081081084,"left-eye"
"personai_icartoonface_dettrain_01228.jpg",348.0580890336591,360.39146959459464,361.9098805646037,369.49788851351354,"right-eye"
"personai_icartoonface_dettrain_01228.jpg",362.0390879478827,359.57052364864865,370.1829533116178,368.12964527027026,"left-eye"
"personai_icartoonface_dettrain_01228.jpg",354.6552660152009,330.2521114864865,366.36373507057544,342.72592905405406,"right-eye"
"personai_icartoonface_dettrain_01228.jpg",365.957111834962,329.9366554054054,373.7323561346363,341.0498310810811,"left-eye"
"personai_icartoonface_dettrain_01228.jpg",416.16558089033657,347.2525337837838,425.4419109663409,355.8800675675676,"right-eye"
"personai_icartoonface_dettrain_01228.jpg",426.16395222584146,346.54180743243245,438.8566775244299,358.21368243243245,"left-eye"
"personai_icartoonface_dettrain_01228.jpg",471.18512486427795,327.04434121621625,482.28935939196526,335.41342905405406,"right-eye"
"personai_icartoonface_dettrain_01228.jpg",483.2128121606949,326.6110641891892,496.74918566775244,336.785472972973,"left-eye"
"personai_icartoonface_dettrain_01233.jpg",275.49220446525516,105.70278499758221,285.93113802931595,128.5289833172147,"right-eye"
"personai_icartoonface_dettrain_01234.jpg",155.64793702497286,136.87140115163152,185.06840390879478,165.83493282149715,"right-eye"
"personai_icartoonface_dettrain_01234.jpg",194.8296688382193,136.80302303262957,221.8224077090119,166.11564299424185,"left-eye"
"personai_icartoonface_dettrain_01235.jpg",318.7660830618892,190.11636276391556,363.1881107491856,219.12308061420347,"right-eye"
"personai_icartoonface_dettrain_01235.jpg",399.17603148751357,135.0647792706334,453.8484663409338,181.8246161228407,"left-eye"
"personai_icartoonface_dettrain_01237.jpg",260.3990228013029,246.31693198263386,309.6742671009772,267.883502170767,"right-eye"
"personai_icartoonface_dettrain_01237.jpg",332.21769815418025,247.926013024602,368.78935939196526,263.5202604920405,"left-eye"
"personai_icartoonface_dettrain_01238.jpg",566.9674267100977,262.0703125,645.100977198697,334.2740885416667,"right-eye"
"personai_icartoonface_dettrain_01238.jpg",645.1824104234528,289.96419270833337,697.8045602605863,318.9322916666667,"left-eye"
"personai_icartoonface_dettrain_01240.jpg",317.5157437567861,76.38217905405406,344.30347448425624,102.40540540540542,"right-eye"
"personai_icartoonface_dettrain_01240.jpg",681.0597176981541,134.36908783783784,700.3914223669924,146.1283783783784,"right-eye"
"personai_icartoonface_dettrain_01244.jpg",367.0544923995657,120.93685831622176,425.9062160694897,159.72433264887064,"right-eye"
"personai_icartoonface_dettrain_01244.jpg",456.0567996742671,95.78644763860369,482.5208333333333,132.1447638603696,"left-eye"
"personai_icartoonface_dettrain_01245.jpg",398.46389793702497,194.26223608445298,455.3374728555917,249.7024952015355,"right-eye"
"personai_icartoonface_dettrain_01245.jpg",489.63497557003257,201.8809980806142,541.6279180238871,257.12691938579655,"left-eye"
"personai_icartoonface_dettrain_01254.jpg",62,95.58679706601467,88.36185819070904,121.89731051344742,"right-eye"
"personai_icartoonface_dettrain_01254.jpg",99.33740831295843,67.8361858190709,128.44987775061125,98.68215158924205,"left-eye"
"personai_icartoonface_dettrain_01254.jpg",261.9364303178484,92.14180929095355,273.80195599022005,104.99755501222494,"right-eye"
"personai_icartoonface_dettrain_01254.jpg",280.83129584352076,95.37163814180929,292.3520782396088,103.83374083129584,"left-eye"
"personai_icartoonface_dettrain_01254.jpg",379.3374083129584,281.41809290953546,412.47921760391193,313.71882640586796,"right-eye"
"personai_icartoonface_dettrain_01254.jpg",432.0073349633252,306.0122249388753,461.75550122249393,334.3007334963325,"left-eye"
"personai_icartoonface_dettrain_01257.jpg",103.59025515743757,146.82072368421052,139.56738599348535,172.8704312865497,"right-eye"
"personai_icartoonface_dettrain_01257.jpg",157.13694353963083,144.96259746588694,185.73737785016286,170.85416666666666,"left-eye"
"personai_icartoonface_dettrain_01259.jpg",331.7333061889251,305.76026591895805,371.7296416938111,334.2430354558611,"right-eye"
"personai_icartoonface_dettrain_01259.jpg",449.52198697068405,309.2589996382055,523.2899022801303,339.9925832127352,"left-eye"
"personai_icartoonface_dettrain_01262.jpg",212.47712514757967,163.95843520782395,232.5911765791027,214.19315403422982,"right-eye"
"personai_icartoonface_dettrain_01262.jpg",276.101959120425,151.23716381418092,324.2373358175915,211.24694376528117,"left-eye"
"personai_icartoonface_dettrain_01262.jpg",171.6892801800472,354.3765281173594,197.58896288370718,385.7457212713936,"right-eye"
"personai_icartoonface_dettrain_01266.jpg",178.33910152008684,178.96713051823417,192.41273072747012,195.64059500959695,"right-eye"
"personai_icartoonface_dettrain_01266.jpg",184.38864006514657,167.14851247600768,200.544720412595,184.13147792706334,"left-eye"
"personai_icartoonface_dettrain_01269.jpg",267.76221498371336,22.456813819577736,399.208401194354,131.7826295585413,"right-eye"
"personai_icartoonface_dettrain_01269.jpg",478.12574647122693,165.21952975047986,588.0137079261672,282.96305182341655,"left-eye"
"personai_icartoonface_dettrain_01271.jpg",153.51520086862106,249.83931974085365,241.37079261672096,289.4585556402439,"right-eye"
"personai_icartoonface_dettrain_01271.jpg",315.61346362649294,238.10099085365852,426.54723127035834,281.3587557164634,"left-eye"
"personai_icartoonface_dettrain_01272.jpg",239.33561447166923,153.47799511002447,271.02245645099543,175.8771393643032,"right-eye"
"personai_icartoonface_dettrain_01272.jpg",287.7217828771057,108.32518337408314,327.83317979517614,142.16992665036676,"left-eye"
"personai_icartoonface_dettrain_01275.jpg",89.07265521796566,61.67008423746944,106.82694848084545,85.03568631570906,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",113.00924702774108,57.83303407701712,128.61822985468956,74.69704118276283,"left-eye"
"personai_icartoonface_dettrain_01275.jpg",101.78071334214003,182.61770801497556,114.36459709379129,195.84008251833743,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",123.31836195508586,172.0044219896088,133.03830911492733,183.07192179859413,"left-eye"
"personai_icartoonface_dettrain_01275.jpg",69.21796565389697,247.37222073655258,89.07265521796566,268.78628801191934,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",285.1545574636724,157.9053092527506,301.49009247027743,185.9794181693154,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",361.3632760898283,72.09059348257946,376.70013210039633,92.53021374541565,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",395.82826948480846,55.22394559902201,414.5997357992074,75.08523552108802,"left-eye"
"personai_icartoonface_dettrain_01275.jpg",404.6446499339498,183.97506781020783,419.88903566710695,205.6928245339242,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",428.16116248348743,191.76536235482885,445.54293262879787,212.60109928942543,"left-eye"
"personai_icartoonface_dettrain_01275.jpg",434.8428005284016,308.6118581907091,441.4293262879789,316.22257984413204,"right-eye"
"personai_icartoonface_dettrain_01275.jpg",449.4029062087186,313.43127769712714,457.14134742404224,325.25932151589245,"left-eye"
"personai_icartoonface_dettrain_01276.jpg",263.4678338762215,283.24736084452974,369.7771444082519,316.633877159309,"right-eye"
"personai_icartoonface_dettrain_01276.jpg",473.61916395222585,264.7024952015355,550.6842426710098,300.5866122840691,"left-eye"
"personai_icartoonface_dettrain_01277.jpg",176.03365906623236,236.15642994241844,296.95969055374593,272.1952975047985,"right-eye"
"personai_icartoonface_dettrain_01277.jpg",429.13959011943535,239.07869481765835,544.91164495114,273.92634357005755,"left-eye"
"personai_icartoonface_dettrain_01278.jpg",170.99117806731812,111.56944444444444,206.81005700325733,149.02418154761904,"right-eye"
"personai_icartoonface_dettrain_01278.jpg",225.82546145494027,127.27418154761904,262.3348941368078,162.47767857142856,"left-eye"
"personai_icartoonface_dettrain_01279.jpg",263.25922909880563,150.9752879078695,366.30279587404993,240.20513435700576,"right-eye"
"personai_icartoonface_dettrain_01279.jpg",469.88585776330075,148.8591650671785,574.4508007600434,242.7999040307102,"left-eye"
"personai_icartoonface_dettrain_01279.jpg",307.7603827361563,86.72864683301344,324.5099077090119,108.78958733205374,"right-eye"
"personai_icartoonface_dettrain_01279.jpg",527.7053474484256,89.53574856046066,543.106134636265,110.90571017274473,"left-eye"
"personai_icartoonface_dettrain_01282.jpg",369.3023887079261,311.46233205374284,557.0287052117263,378.05902111324383,"right-eye"
"personai_icartoonface_dettrain_01283.jpg",208.35660966340933,82.21209213051824,229.73140608034743,99.77087332053743,"right-eye"
"personai_icartoonface_dettrain_01283.jpg",241.81609663409336,83.57965451055664,259.6086454940282,100.64899232245683,"left-eye"
"personai_icartoonface_dettrain_01283.jpg",474.6729777415852,162.1641074856046,494.77096905537456,181.6626679462572,"right-eye"
"personai_icartoonface_dettrain_01283.jpg",511.17881378935937,149.1182821497121,537.1141422366992,173.561660268714,"left-eye"
"personai_icartoonface_dettrain_01287.jpg",204.69055374592833,179.44102749638205,215.85776330076004,189.83628798842255,"right-eye"
"personai_icartoonface_dettrain_01287.jpg",231.12106406080346,176.79811866859623,238.50162866449512,185.77424023154848,"left-eye"
"personai_icartoonface_dettrain_01288.jpg",298.08089033659064,312.0001778937381,358.7690010857763,397.99009724857683,"left-eye"
"personai_icartoonface_dettrain_01288.jpg",335.67691368078175,399.37606736242884,370.100434310532,433.42012571157494,"right-eye"
"personai_icartoonface_dettrain_01288.jpg",506.3090390879479,142.88193785578747,535.5707111834962,181.5770279886148,"left-eye"
"personai_icartoonface_dettrain_01289.jpg",106.18892508143323,252.72612156295224,139.2671009771987,275.75253256150506,"right-eye"
"personai_icartoonface_dettrain_01289.jpg",151.94896851248643,231.04287264833573,179.50325732899023,258.92908827785817,"left-eye"
"personai_icartoonface_dettrain_01290.jpg",290.4828990228013,175.98801555716355,301.22801302931595,185.9343342981187,"right-eye"
"personai_icartoonface_dettrain_01290.jpg",307.2988599348534,175.03640557163533,318.3232899022801,183.72055897250362,"left-eye"
"personai_icartoonface_dettrain_01290.jpg",252.196661237785,258.8179721418235,262.9161237785016,267.57620296671496,"right-eye"
"personai_icartoonface_dettrain_01290.jpg",269.55985342019545,257.5586559334298,279.3359120521173,266.13739146164977,"left-eye"
"personai_icartoonface_dettrain_01293.jpg",397.29370249728555,332.91968162083936,448.156894679696,379.58303183791605,"right-eye"
"personai_icartoonface_dettrain_01293.jpg",474.15038002171553,336.36848769898694,523.7486427795874,381.7673661360347,"left-eye"
"personai_icartoonface_dettrain_01295.jpg",261.89648798521256,138.4091247707824,293.3567467652495,172.3174568306846,"left-eye"
"personai_icartoonface_dettrain_01300.jpg",250.08754071661238,123.82896164978293,268.1661237785016,142.0890466714906,"right-eye"
"personai_icartoonface_dettrain_01300.jpg",275.5622964169381,134.5473950795948,289.40838762214986,151.25185419681623,"left-eye"
"personai_icartoonface_dettrain_01302.jpg",225.40825190010858,158.66242802303265,274.354845276873,195.5686180422265,"right-eye"
"personai_icartoonface_dettrain_01302.jpg",299.86217426710095,118.72960652591172,324.988260043431,152.90786948176586,"left-eye"
"personai_icartoonface_dettrain_01302.jpg",574.1918431053202,131.65307101727447,608.7303203040173,171.48152591170825,"right-eye"
"personai_icartoonface_dettrain_01302.jpg",643.6176710097719,134.3342130518234,691.7694082519,176.7574376199616,"left-eye"
"personai_icartoonface_dettrain_01303.jpg",416.2023615635179,187.93680167597765,535.7052117263844,295.37849162011173,"right-eye"
"personai_icartoonface_dettrain_01303.jpg",462.80374592833874,229.87081005586592,576.8904723127035,338.9842877094972,"left-eye"
"personai_icartoonface_dettrain_01303.jpg",271.31921824104234,426.7128142458101,307.9788273615635,442.18051675977654,"right-eye"
"personai_icartoonface_dettrain_01303.jpg",320.33184039087945,423.86784217877096,346.1921824104234,440.27775837988827,"left-eye"
"personai_icartoonface_dettrain_01305.jpg",252.71444082519,161.38048986486487,309.7519001085776,267.54096283783787,"right-eye"
"personai_icartoonface_dettrain_01314.jpg",51.003151260504204,210.01633175427875,63.075630252100844,222.57287209657704,"right-eye"
"personai_icartoonface_dettrain_01314.jpg",81.90441176470588,201.60748395476773,95.37605042016807,212.2067924816626,"left-eye"
"personai_icartoonface_dettrain_01314.jpg",193.79306722689077,477.4384932762836,226.843487394958,506.15401512836183,"right-eye"
"personai_icartoonface_dettrain_01314.jpg",274.96638655462186,438.0763867665037,313.77100840336135,469.3668818765281,"left-eye"
"personai_icartoonface_dettrain_01318.jpg",163.4446254071661,283.62219827586205,180.46145494028227,301.62607758620686,"right-eye"
"personai_icartoonface_dettrain_01318.jpg",196.22964169381106,279.0411206896552,210.52117263843647,294.85357758620694,"left-eye"
"personai_icartoonface_dettrain_01323.jpg",101.09934853420195,174.5768636738056,117.2258414766558,193.3858885914333,"right-eye"
"personai_icartoonface_dettrain_01323.jpg",129.73669923995655,132.35839682866558,172.36699239956567,171.17136017298188,"left-eye"
"personai_icartoonface_dettrain_01329.jpg",269.8086997828447,122.07653550863724,288.0760043431053,136.84620921305182,"right-eye"
"personai_icartoonface_dettrain_01329.jpg",310.659269815418,114.77087332053743,325.22923452768725,127.75191938579655,"left-eye"
"personai_icartoonface_dettrain_01330.jpg",69.24809989142237,193.37463820549928,142.74158523344192,221.9473589001447,"right-eye"
"personai_icartoonface_dettrain_01330.jpg",202.61672095548317,192.0776049204052,258.77035830618894,219.0738060781476,"left-eye"
"personai_icartoonface_dettrain_01334.jpg",256.26017915309444,162.9270633397313,359.42603148751357,199.45177543186182,"right-eye"
"personai_icartoonface_dettrain_01334.jpg",422.8203040173724,147.97384836852208,494.95799402823013,184.64611324376202,"left-eye"
"personai_icartoonface_dettrain_01336.jpg",227.9315960912052,255.7570549927641,283.27090119435394,331.7149059334298,"left-eye"
"personai_icartoonface_dettrain_01338.jpg",200.81976112920736,358.86522683397686,276.31921824104234,393.36450289575293,"right-eye"
"personai_icartoonface_dettrain_01338.jpg",320.68946796959824,397.55067567567573,379.35396308360475,444.39128861003866,"left-eye"
"personai_icartoonface_dettrain_01338.jpg",419.52225841476655,181.80803571428572,497.557003257329,253.40733590733592,"right-eye"
"personai_icartoonface_dettrain_01338.jpg",553.458197611292,198.21609555984557,614.3811074918566,274.59338803088804,"left-eye"
"personai_icartoonface_dettrain_01338.jpg",690.2985884907708,215.88923745173747,759.299674267101,251.63730694980697,"right-eye"
"personai_icartoonface_dettrain_01338.jpg",802.6872964169381,187.79681467181467,871.4657980456026,222.34495656370657,"left-eye"
"personai_icartoonface_dettrain_01338.jpg",851.5689467969598,406.48226351351354,925.9554831704669,476.67531370656377,"right-eye"
"personai_icartoonface_dettrain_01338.jpg",980.7763300760043,434.9601833976834,1045.9337676438654,510.7130791505792,"left-eye"
"personai_icartoonface_dettrain_01343.jpg",74.02551574375678,289.6888567293777,140.15472312703582,352.5135672937771,"right-eye"
"personai_icartoonface_dettrain_01343.jpg",186.0070575461455,274.2845513748191,248.45819761129206,336.051013024602,"left-eye"
"personai_icartoonface_dettrain_01345.jpg",139.6456009913259,329.34174434596576,144.04708798017347,336.2664368123472,"right-eye"
"personai_icartoonface_dettrain_01346.jpg",172.25244299674267,127.05658783783784,279.828990228013,179.0650337837838,"right-eye"
"personai_icartoonface_dettrain_01346.jpg",356.2475570032573,87.4991554054054,462.6042345276873,147.47381756756758,"left-eye"
"personai_icartoonface_dettrain_01346.jpg",493.1047774158523,21.27998310810811,577.070575461455,84.11655405405406,"left-eye"
"personai_icartoonface_dettrain_01348.jpg",352.3900651465798,50.775596960926194,372.91938110749186,80.36586468885673,"right-eye"
"personai_icartoonface_dettrain_01348.jpg",651.8403908794788,406.05824891461646,672.1050488599349,440.5897250361794,"right-eye"
"personai_icartoonface_dettrain_01348.jpg",687.1905537459284,395.6182163531114,727.5895765472313,436.88585383502163,"left-eye"
"personai_icartoonface_dettrain_01349.jpg",62.79296875,65.86377311277506,83.11767578125,106.87886327169926,"left-eye"
"personai_icartoonface_dettrain_01349.jpg",227.08984375,78.31129660757946,244.50927734375,95.82958148685819,"left-eye"
"personai_icartoonface_dettrain_01349.jpg",75.50048828125,260.7513371026895,94.01123046875,273.5526913966993,"right-eye"
"personai_icartoonface_dettrain_01349.jpg",113.876953125,264.7069214165648,130.13916015625,275.69031746638143,"left-eye"
"personai_icartoonface_dettrain_01349.jpg",274.90966796875,416.8907682610024,326.6748046875,475.5485941320293,"left-eye"
"personai_icartoonface_dettrain_01350.jpg",591.328990228013,163.3454391891892,611.386536373507,196.70777027027026,"right-eye"
"personai_icartoonface_dettrain_01355.jpg",221.9815418023887,131.01121562952244,288.414766558089,206.15502894356007,"right-eye"
"personai_icartoonface_dettrain_01355.jpg",282.62486427795875,119.02044138929088,326.0043431053203,194.95387120115774,"left-eye"
"personai_icartoonface_dettrain_01355.jpg",263.2301845819761,294.73317655571634,282.91802388707924,340.0913531114327,"right-eye"
"personai_icartoonface_dettrain_01355.jpg",280.8360477741585,297.2241316931983,304.4381107491856,342.1264471780029,"left-eye"
"personai_icartoonface_dettrain_01356.jpg",326.0016286644951,137.13978040540542,352.74375678610204,179.49831081081084,"right-eye"
"personai_icartoonface_dettrain_01356.jpg",362.97774158523345,121.05152027027027,404.48371335504885,163.68369932432432,"left-eye"
"personai_icartoonface_dettrain_01357.jpg",167.64746199782843,168.3609437751004,204.46668023887077,203.69477911646587,"right-eye"
"personai_icartoonface_dettrain_01357.jpg",220.16707383279044,167.4824297188755,251.60301302931595,202.66315261044176,"left-eye"
"personai_icartoonface_dettrain_01357.jpg",414.1107491856677,293.1425702811245,428.14644408251894,321.11194779116465,"right-eye"
"personai_icartoonface_dettrain_01357.jpg",428.4828990228013,293.8378514056225,440.6404723127036,322.1335341365462,"left-eye"
"personai_icartoonface_dettrain_01358.jpg",133.21612886807816,308.18154149519887,151.9734069625407,332.50157536008226,"right-eye"
"personai_icartoonface_dettrain_01358.jpg",167.5085759364821,313.3401706104252,194.0854964033659,334.53874099794234,"left-eye"
"personai_icartoonface_dettrain_01358.jpg",321.9752816232356,184.01027199074073,347.46720616178067,205.83313507373114,"right-eye"
"personai_icartoonface_dettrain_01358.jpg",360.6542905130293,171.87763631687244,400.48953243756785,196.26886145404666,"left-eye"
"personai_icartoonface_dettrain_01362.jpg",247.43763572204125,138.09500959692897,283.90390879478826,155.5602207293666,"right-eye"
"personai_icartoonface_dettrain_01362.jpg",315.6262214983713,122.45081573896354,332.54119163952225,143.45009596928983,"left-eye"
"personai_icartoonface_dettrain_01362.jpg",545.4115770901194,151.8714011516315,568.0667752442996,185.1967370441459,"right-eye"
"personai_icartoonface_dettrain_01362.jpg",597.7138300760043,160.78574856046066,638.7406351791531,192.09213051823417,"left-eye"
"personai_icartoonface_dettrain_01363.jpg",585.3827361563518,443.6935931467181,604.755700325733,466.4650699806949,"right-eye"
"personai_icartoonface_dettrain_01363.jpg",611.6368078175896,433.8878499034749,630.1954397394137,461.63549710424707,"left-eye"
"personai_icartoonface_dettrain_01364.jpg",371.6381048387097,595.3615525672371,397.43951612903226,617.8473410757946,"left-eye"
"personai_icartoonface_dettrain_01364.jpg",315.710685483871,598.1401283618582,339.9092741935484,621.9925122249389,"right-eye"
"personai_icartoonface_dettrain_01365.jpg",262.0975162866449,128.92514395393474,314.72706297502714,218.36012476007676,"left-eye"
"personai_icartoonface_dettrain_01367.jpg",233.50427524429966,206.0196737044146,265.3668566775244,221.00167946257199,"left-eye"
"personai_icartoonface_dettrain_01367.jpg",521.4364142236699,138.12380038387715,558.744299674267,154.86924184261036,"left-eye"
"personai_icartoonface_dettrain_01368.jpg",137.77890879478826,118.17386583011582,154.44218241042344,135.9243786196911,"right-eye"
"personai_icartoonface_dettrain_01368.jpg",167.62622149837134,119.82308759652508,185.2422638436482,136.60442808880308,"left-eye"
"personai_icartoonface_dettrain_01370.jpg",263.9677660152009,214.44817658349328,284.0873371335505,232.8274952015355,"right-eye"
"personai_icartoonface_dettrain_01370.jpg",304.4838490770901,230.7401631477927,324.0926981541802,249.24904030710172,"left-eye"
"personai_icartoonface_dettrain_01370.jpg",430.959486970684,126.07845489443379,461.4013979370249,150.8313339731286,"right-eye"
"personai_icartoonface_dettrain_01370.jpg",475.35993485342016,106.50431861804223,492.90791259500537,128.90714971209215,"left-eye"
"personai_icartoonface_dettrain_01371.jpg",137.16567844055373,98.99142585666023,142.02696627307273,104.20022924710425,"right-eye"
"personai_icartoonface_dettrain_01371.jpg",146.18313568811075,99.68002684604247,151.5138309242671,104.93916656611968,"left-eye"
"personai_icartoonface_dettrain_01371.jpg",191.73781470548317,127.07507088561775,215.46605676574376,150.4170336631274,"right-eye"
"personai_icartoonface_dettrain_01371.jpg",242.67153993621065,123.06829904681466,264.6510883211184,146.12233801882238,"left-eye"
"personai_icartoonface_dettrain_01371.jpg",302.83022869163955,91.76916928088802,307.29463558631926,96.04775729971041,"right-eye"
"personai_icartoonface_dettrain_01371.jpg",317.1683080551031,93.11818291505791,322.58966137350706,98.05517012548262,"left-eye"
"personai_icartoonface_dettrain_01372.jpg",51.51954397394137,87.64738175675676,78.82410423452768,149.2373310810811,"right-eye"
"personai_icartoonface_dettrain_01372.jpg",96.78773072747013,123.40033783783784,129.16938110749186,195.9248310810811,"left-eye"
"personai_icartoonface_dettrain_01372.jpg",403.73507057546146,159.5637668918919,445.2866449511401,209.7516891891892,"right-eye"
"personai_icartoonface_dettrain_01372.jpg",476.46362649294247,138.9108952702703,531.0537459283388,188.15625000000003,"left-eye"
"personai_icartoonface_dettrain_01372.jpg",384.06514657980455,440.5249155405406,425.65852334419105,455.79222972972974,"left-eye"
"personai_icartoonface_dettrain_01372.jpg",480.82247557003257,441.3458614864865,518.357220412595,454.1769425675676,"right-eye"
"personai_icartoonface_dettrain_01380.jpg",69.20195439739415,119.59309895833334,152.19869706840393,226.94986979166669,"right-eye"
"personai_icartoonface_dettrain_01380.jpg",205.4495114006515,118.662109375,288.00651465798046,232.392578125,"left-eye"
"personai_icartoonface_dettrain_01380.jpg",517.8892508143323,243.359375,532.700325732899,261.9694010416667,"right-eye"
"personai_icartoonface_dettrain_01380.jpg",580.7785016286646,267.3046875,595.1596091205213,284.0169270833333,"left-eye"
"personai_icartoonface_dettrain_01381.jpg",536.8946796959826,198.40287162162164,565.027687296417,229.09332770270274,"right-eye"
"personai_icartoonface_dettrain_01381.jpg",574.399022801303,195.79560810810813,609.2660152008687,227.7364864864865,"left-eye"
"personai_icartoonface_dettrain_01383.jpg",219.1927252985885,124.78758445945947,253.69869706840393,153.32305743243245,"right-eye"
"personai_icartoonface_dettrain_01383.jpg",281.6872964169381,122.63260135135135,312.7312703583062,153.52449324324326,"left-eye"
"personai_icartoonface_dettrain_01383.jpg",569.914766558089,203.74662162162164,605.6444082519001,238.92187500000003,"left-eye"
"personai_icartoonface_dettrain_01388.jpg",208.8418838219327,84.4501201923077,242.20222584147666,119.85817307692307,"right-eye"
"personai_icartoonface_dettrain_01388.jpg",253.72204125950054,86.59765625,287.24857491856676,119.13251201923077,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",46.250871080139376,90.11704423899755,68.62717770034844,111.859336797066,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",174.10801393728224,29.812423594132028,195.09407665505228,45.14392955378973,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",320.801393728223,76.36470430929094,342.93031358885014,97.20411827628361,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",407.7979094076655,33.09276627444988,421.1393728222996,53.939152276894866,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",70.13240418118467,239.74041106356967,92.1951219512195,266.059844896088,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",114.7212543554007,224.52045767114913,131.2090592334495,251.57195522616135,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",196.58188153310104,235.6582843062347,222.9268292682927,254.09234604217602,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",259.11149825783974,202.3703010391198,277.86411149825784,234.44515013753056,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",292.9024390243902,213.61619422371638,308.78745644599303,239.86590770171148,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",254.14285714285714,169.88061583129584,272.3101045296167,198.0650691473105,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",288.4634146341463,160.14068230440097,312.20905923344947,180.5025118429095,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",291.198606271777,175.4408141045232,316.6376306620209,210.3393375611247,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",329.5121951219512,156.87776971271393,356.3101045296167,182.40239150366747,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",405.11149825783974,182.2280906173594,425.2229965156795,205.25323769865525,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",439.198606271777,187.60352995110023,453.93379790940764,209.0111648074572,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",55.721254355400696,323.71509206907086,71.82926829268293,346.876193841687,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",177.609756097561,296.4509474327628,195.5679442508711,308.488166641198,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",294.8362369337979,322.88890586797066,314.0278745644599,346.87619384168704,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",393.8850174216028,328.0307820140587,405.5331010452962,340.9011594590464,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",106.2369337979094,446.2137549663814,127.4006968641115,465.54720927567234,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",191.27526132404182,498.6051153728606,215.62369337979095,525.6322108037897,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",227.65505226480838,500.7071840617359,253.50871080139373,525.5346023074571,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",281.69686411149826,463.84254660757944,294.35540069686414,479.03112584046454,"right-eye"
"personai_icartoonface_dettrain_01389.jpg",386.4320557491289,504.2664081601467,409.41811846689893,522.3553541411981,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",200.01045296167248,633.8974633251834,211.7665505226481,651.0556425733496,"left-eye"
"personai_icartoonface_dettrain_01389.jpg",174.1951219512195,631.4398208282396,186.56794425087108,647.4092680317848,"right-eye"
"personai_icartoonface_dettrain_01391.jpg",443.11970684039085,366.94937619961615,460.65689467969594,383.87116122840695,"right-eye"
"personai_icartoonface_dettrain_01391.jpg",481.9058089033659,364.73608445297504,498.6085776330076,381.9421785028791,"left-eye"
"personai_icartoonface_dettrain_01392.jpg",0.2687296416938111,112.88171824104235,11.759975570032573,131.20114006514657,"right-eye"
"personai_icartoonface_dettrain_01393.jpg",222.15255157437568,329.3026410998553,287.14440825190013,394.3740955137482,"right-eye"
"personai_icartoonface_dettrain_01393.jpg",135.20358306188925,280.449529667149,195.10314875135722,341.9717800289435,"left-eye"
"personai_icartoonface_dettrain_01394.jpg",203.2410423452769,249.02669270833334,226.89576547231272,267.6041666666667,"left-eye"
